qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5,ans_in_context_nli
expertqa_1368,ace_focused_160,ace,focused,0.0,0.0108,0.0,0.2243,0.4875,0.1111,160.0,0.1111,0.0,0.0018
expertqa_154,ace_focused_160,ace,focused,0.0,0.075,0.0,0.2405,0.3648,0.3333,159.0,0.3333,0.0,0.0687
expertqa_60,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1222,0.3503,0.0667,157.0,0.2,0.0,0.0049
expertqa_1034,ace_focused_160,ace,focused,0.0,0.1345,0.0,0.2267,0.7375,0.4,160.0,0.6,0.0,0.0018
expertqa_1401,ace_focused_160,ace,focused,0.0,0.0119,0.0,0.2252,0.54,1.0,150.0,1.0,1.0,0.0545
expertqa_1974,ace_focused_160,ace,focused,0.0,0.0325,0.0,0.4578,0.775,0.6667,160.0,1.0,1.0,0.2206
expertqa_494,ace_focused_160,ace,focused,0.0,0.1818,0.0,0.5111,0.3885,0.5,157.0,0.5,0.0,0.0026
expertqa_740,ace_focused_160,ace,focused,0.0,0.0241,0.0,0.2621,0.956,1.0,159.0,1.0,1.0,0.5939
expertqa_1027,ace_focused_160,ace,focused,0.0,0.0175,0.0,0.2973,1.0,0.5,159.0,1.0,1.0,0.0009
expertqa_1661,ace_focused_160,ace,focused,0.0,0.0284,0.0,0.2353,0.5159,1.0,157.0,1.0,1.0,0.0011
expertqa_822,ace_focused_160,ace,focused,0.0,0.0408,0.0,0.375,0.6104,0.6667,154.0,0.6667,0.0,0.0016
expertqa_533,ace_focused_160,ace,focused,0.0,0.0267,0.0,0.3621,1.0,0.4,139.0,1.0,1.0,0.0069
expertqa_1047,ace_focused_160,ace,focused,0.0,0.0,0.0,0.5326,0.805,1.0,159.0,1.0,1.0,0.505
expertqa_168,ace_focused_160,ace,focused,0.0,0.0142,0.0,0.2117,1.0,0.1538,118.0,0.3846,0.0,0.0225
expertqa_1996,ace_focused_160,ace,focused,0.0,0.0353,0.0,0.4301,1.0,0.25,158.0,0.625,0.0,0.126
expertqa_1872,ace_focused_160,ace,focused,0.0,0.2069,0.0,0.3649,0.3526,1.0,156.0,1.0,1.0,0.0219
expertqa_1090,ace_focused_160,ace,focused,0.0,0.0449,0.0,0.4098,1.0,0.4,160.0,0.8,0.0,0.005
expertqa_86,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2239,0.6623,0.5,154.0,1.0,1.0,0.0147
expertqa_589,ace_focused_160,ace,focused,0.0,0.0825,0.0,0.2875,0.5125,1.0,160.0,1.0,1.0,0.5776
expertqa_1237,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2154,1.0,0.6667,157.0,0.6667,0.0,0.0006
expertqa_1792,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2885,0.3529,0.5,136.0,0.5,0.0,0.0004
expertqa_1821,ace_focused_160,ace,focused,0.0,0.1384,0.0,0.4124,1.0,0.75,155.0,1.0,1.0,0.7733
expertqa_409,ace_focused_160,ace,focused,0.0,0.0476,0.0,0.3571,0.8571,0.6667,154.0,1.0,1.0,0.0049
expertqa_728,ace_focused_160,ace,focused,0.0,0.036,0.0,0.2927,0.9367,0.5,158.0,0.5,0.0,0.0038
expertqa_66,ace_focused_160,ace,focused,0.0,0.041,0.0,0.1748,0.9811,0.375,159.0,0.5,0.0,0.0011
expertqa_944,ace_focused_160,ace,focused,0.0,0.0093,0.0,0.2612,0.8839,0.5,155.0,1.0,1.0,0.5106
expertqa_1407,ace_focused_160,ace,focused,0.0,0.037,0.0,0.275,0.2994,0.5,157.0,1.0,1.0,0.1174
expertqa_1886,ace_focused_160,ace,focused,0.0,0.0471,0.0,0.3091,0.8302,0.6667,159.0,1.0,1.0,0.0017
expertqa_1810,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1949,0.8,0.2,160.0,0.2,0.0,0.0012
expertqa_70,ace_focused_160,ace,focused,0.0,0.0296,0.0,0.3805,1.0,0.5,148.0,1.0,1.0,0.5587
expertqa_543,ace_focused_160,ace,focused,0.0,0.0571,0.0,0.3231,1.0,0.5,159.0,1.0,1.0,0.0005
expertqa_897,ace_focused_160,ace,focused,0.0,0.0205,0.0,0.4082,1.0,0.4,160.0,0.6,0.0,0.3436
expertqa_1732,ace_focused_160,ace,focused,0.0,0.0294,0.0,0.2348,0.8868,1.0,159.0,1.0,1.0,0.0004
expertqa_2030,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4286,1.0,0.4,160.0,1.0,1.0,0.0069
expertqa_2027,ace_focused_160,ace,focused,0.0,0.018,0.0,0.2558,1.0,0.3333,133.0,0.8333,0.0,0.0013
expertqa_226,ace_focused_160,ace,focused,0.0,0.0237,0.0,0.1429,0.7742,0.5,155.0,0.5,0.0,0.0058
expertqa_690,ace_focused_160,ace,focused,0.0,0.0704,0.0,0.4396,1.0,1.0,159.0,1.0,1.0,0.0285
expertqa_1660,ace_focused_160,ace,focused,0.0,0.0,0.0,0.0882,0.0,0.0,160.0,0.0,0.0,0.0781
expertqa_1155,ace_focused_160,ace,focused,0.0,0.0561,0.0,0.2027,0.6645,0.6667,155.0,0.6667,0.0,0.2165
expertqa_584,ace_focused_160,ace,focused,0.0,0.0317,0.0,0.2955,0.4906,0.5,159.0,0.5,0.0,0.0145
expertqa_787,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3167,1.0,0.4286,154.0,0.7143,0.0,0.0048
expertqa_1686,ace_focused_160,ace,focused,0.0,0.1087,0.0,0.2204,0.6209,0.6667,153.0,1.0,1.0,0.7566
expertqa_1647,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3966,0.6918,1.0,159.0,1.0,1.0,0.0021
expertqa_1271,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1923,1.0,0.4,160.0,0.4,0.0,0.0017
expertqa_1579,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4286,0.8938,0.75,160.0,1.0,1.0,0.0011
expertqa_1651,ace_focused_160,ace,focused,0.0,0.0396,0.0,0.2027,0.5031,0.3333,159.0,0.6667,0.0,0.9599
expertqa_1409,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2376,0.2885,0.25,156.0,0.25,0.0,0.0007
expertqa_1098,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1549,0.0,0.0,151.0,0.0,0.0,0.0012
expertqa_1205,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1875,0.8312,0.2857,154.0,0.5714,0.0,0.0003
expertqa_857,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2821,1.0,0.4,160.0,0.8,0.0,0.0015
expertqa_1156,ace_focused_160,ace,focused,0.0,0.0351,0.0,0.3373,0.9091,0.75,154.0,0.75,0.0,0.001
expertqa_490,ace_focused_160,ace,focused,0.0,0.0065,0.0,0.25,0.1195,1.0,159.0,1.0,1.0,0.0007
expertqa_1948,ace_focused_160,ace,focused,0.0,0.0,0.0,0.15,0.4717,0.3333,159.0,0.6667,0.0,0.0004
expertqa_2010,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1092,0.0,0.0,160.0,0.2222,0.0,0.024
expertqa_1456,ace_focused_160,ace,focused,0.0,0.0408,0.0,0.225,0.1161,1.0,155.0,1.0,1.0,0.0017
expertqa_206,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1394,0.4528,0.2222,159.0,0.2222,0.0,0.0042
expertqa_1146,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2222,0.0,0.0,153.0,0.0,0.0,0.0025
expertqa_573,ace_focused_160,ace,focused,0.0,0.1635,0.0,0.2521,0.6733,0.25,150.0,1.0,1.0,0.2563
expertqa_218,ace_focused_160,ace,focused,0.0,0.0885,0.0,0.2933,0.7785,0.5,158.0,0.5,0.0,0.7092
expertqa_314,ace_focused_160,ace,focused,0.0,0.0172,0.0,0.2048,1.0,0.75,160.0,1.0,1.0,0.0008
expertqa_1580,ace_focused_160,ace,focused,0.0,0.0,0.0,0.5484,1.0,0.6667,144.0,0.6667,0.0,0.0081
expertqa_1010,ace_focused_160,ace,focused,0.0,0.0128,0.0,0.3173,0.6519,1.0,158.0,1.0,1.0,0.7203
expertqa_909,ace_focused_160,ace,focused,0.0,0.0,0.0,0.29,0.7044,0.5,159.0,0.75,0.0,0.0005
expertqa_1079,ace_focused_160,ace,focused,0.0,0.0513,0.0,0.4103,0.7935,1.0,155.0,1.0,1.0,0.0004
expertqa_1381,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3134,0.4304,0.6667,158.0,0.6667,0.0,0.003
expertqa_203,ace_focused_160,ace,focused,0.0,0.0323,0.0,0.3023,0.9187,0.75,160.0,1.0,1.0,0.0006
expertqa_467,ace_focused_160,ace,focused,0.0,0.0261,0.0,0.2376,0.5584,0.5,154.0,0.75,0.0,0.0129
expertqa_220,ace_focused_160,ace,focused,0.0,0.1509,0.0,0.7436,1.0,1.0,151.0,1.0,1.0,0.9668
expertqa_1359,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2105,1.0,0.6667,154.0,1.0,1.0,0.0918
expertqa_1629,ace_focused_160,ace,focused,0.0,0.0118,0.0,0.4157,0.7862,0.5,159.0,1.0,1.0,0.0367
expertqa_1674,ace_focused_160,ace,focused,0.0,0.0282,0.0,0.1186,0.0,0.0,160.0,0.0,0.0,0.0018
expertqa_977,ace_focused_160,ace,focused,0.0,0.0667,0.0,0.2766,0.6883,1.0,154.0,1.0,1.0,0.0004
expertqa_922,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3187,0.4906,0.5,159.0,1.0,1.0,0.8513
expertqa_130,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2754,0.6562,0.75,160.0,0.75,0.0,0.0029
expertqa_1774,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1458,0.0,0.0,144.0,1.0,1.0,0.0006
expertqa_1806,ace_focused_160,ace,focused,0.0,0.0349,0.0,0.3679,1.0,1.0,146.0,1.0,1.0,0.9773
expertqa_810,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3067,0.2675,1.0,157.0,1.0,1.0,0.0007
expertqa_1982,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3421,1.0,0.5,158.0,1.0,1.0,0.0009
expertqa_55,ace_focused_160,ace,focused,0.0,0.0067,0.0,0.1951,1.0,0.2727,136.0,0.4545,0.0,0.0029
expertqa_378,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1538,1.0,0.3333,134.0,0.8333,0.0,0.0008
expertqa_493,ace_focused_160,ace,focused,0.0,0.1569,0.0,0.3824,0.8333,0.6667,156.0,1.0,1.0,0.0006
expertqa_150,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1558,0.0,0.0,151.0,0.0,0.0,0.96
expertqa_883,ace_focused_160,ace,focused,0.0,0.0,0.0,0.25,1.0,0.5714,157.0,0.7143,0.0,0.0217
expertqa_1113,ace_focused_160,ace,focused,0.0,0.0297,0.0,0.3228,0.7179,0.4,156.0,0.8,0.0,0.0443
expertqa_1631,ace_focused_160,ace,focused,0.0,0.0374,0.0,0.224,0.1625,0.1429,160.0,0.1429,0.0,0.0161
expertqa_137,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1658,1.0,0.125,158.0,0.3125,0.0,0.0034
expertqa_648,ace_focused_160,ace,focused,0.0,0.4074,0.0,0.5,0.2264,1.0,159.0,1.0,1.0,0.0025
expertqa_42,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1781,0.5472,0.5,159.0,0.5,0.0,0.0031
expertqa_1789,ace_focused_160,ace,focused,0.0,0.0704,0.0,0.2529,0.9125,0.75,160.0,1.0,1.0,0.0026
expertqa_200,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2336,0.8117,0.2727,154.0,0.2727,0.0,0.5092
expertqa_767,ace_focused_160,ace,focused,0.0,0.0188,0.0,0.3308,1.0,0.3333,159.0,0.5556,0.0,0.2067
expertqa_552,ace_focused_160,ace,focused,0.0,0.1379,0.0,0.2152,0.9812,0.6667,160.0,1.0,1.0,0.0004
expertqa_1625,ace_focused_160,ace,focused,0.0,0.0,0.0,0.375,0.8658,0.75,149.0,0.75,0.0,0.028
expertqa_1904,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3362,0.5321,0.3333,156.0,1.0,1.0,0.001
expertqa_54,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2593,1.0,0.4,152.0,0.8,0.0,0.0006
expertqa_382,ace_focused_160,ace,focused,0.0,0.0674,0.0,0.2063,1.0,0.6,154.0,1.0,1.0,0.0006
expertqa_954,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2955,0.8291,0.6667,158.0,1.0,1.0,0.0009
expertqa_1866,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1637,0.4459,0.25,148.0,0.25,0.0,0.6338
expertqa_1232,ace_focused_160,ace,focused,0.0,0.0106,0.0,0.2083,1.0,0.6667,149.0,1.0,1.0,0.0016
expertqa_379,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1801,0.1938,0.0909,160.0,0.0909,0.0,0.0598
expertqa_1374,ace_focused_160,ace,focused,0.0,0.0088,0.0,0.1852,0.7643,0.6667,157.0,0.6667,0.0,0.0084
expertqa_231,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4872,0.8269,1.0,156.0,1.0,1.0,0.0011
expertqa_85,ace_focused_160,ace,focused,0.0,0.0667,0.0,0.3095,0.4481,1.0,154.0,1.0,1.0,0.0003
expertqa_1978,ace_focused_160,ace,focused,0.0,0.0513,0.0,0.2593,0.6093,1.0,151.0,1.0,1.0,0.0021
expertqa_669,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2329,0.7143,0.4,140.0,0.4,0.0,0.0009
expertqa_987,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1774,0.8861,0.2222,158.0,0.4444,0.0,0.7643
expertqa_927,ace_focused_160,ace,focused,0.0,0.0,0.0,0.266,0.5375,0.5,160.0,0.5,0.0,0.0008
expertqa_1682,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2807,0.6282,0.3333,156.0,1.0,1.0,0.1075
expertqa_169,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4,1.0,1.0,160.0,1.0,1.0,0.0038
expertqa_606,ace_focused_160,ace,focused,0.0,0.029,0.0,0.2887,0.2658,0.3333,158.0,0.6667,0.0,0.018
expertqa_1124,ace_focused_160,ace,focused,0.0,0.0546,0.0,0.3125,1.0,0.75,160.0,0.75,0.0,0.0005
expertqa_554,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1875,0.0,0.0,159.0,0.0,0.0,0.0005
expertqa_1394,ace_focused_160,ace,focused,0.0,0.0104,0.0,0.252,1.0,0.8,149.0,1.0,1.0,0.0359
expertqa_1611,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2391,0.2676,0.3333,142.0,0.6667,0.0,0.0067
expertqa_1110,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1935,0.0,0.0,158.0,0.0,0.0,0.0115
expertqa_1015,ace_focused_160,ace,focused,0.0,0.0335,0.0,0.3232,1.0,0.25,159.0,0.625,0.0,0.0027
expertqa_487,ace_focused_160,ace,focused,0.0,0.0094,0.0,0.1746,0.0,0.0,143.0,0.0,0.0,0.038
expertqa_941,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3333,0.75,1.0,144.0,1.0,1.0,0.0017
expertqa_1160,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2941,0.6101,0.3333,159.0,1.0,1.0,0.0113
expertqa_1568,ace_focused_160,ace,focused,0.0,0.035,0.0,0.2458,0.5342,0.5,146.0,1.0,1.0,0.9636
expertqa_1273,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2617,1.0,0.6667,159.0,1.0,1.0,0.0186
expertqa_65,ace_focused_160,ace,focused,0.0,0.029,0.0,0.2216,1.0,0.5,151.0,0.625,0.0,0.0101
expertqa_3,ace_focused_160,ace,focused,0.0,0.0072,0.0,0.1921,0.5594,0.0909,143.0,0.2727,0.0,0.0794
expertqa_201,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2378,0.7237,0.1333,152.0,0.2667,0.0,0.1032
expertqa_938,ace_focused_160,ace,focused,0.0,0.0,0.0,0.631,0.8608,0.6667,158.0,1.0,1.0,0.0497
expertqa_924,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3488,0.8535,0.6667,157.0,1.0,1.0,0.0003
expertqa_376,ace_focused_160,ace,focused,0.0,0.0247,0.0,0.4151,0.478,0.25,159.0,0.75,0.0,0.0015
expertqa_2014,ace_focused_160,ace,focused,0.0,0.0545,0.0,0.3264,0.8438,0.75,160.0,0.75,0.0,0.006
expertqa_1569,ace_focused_160,ace,focused,0.0,0.0563,0.0,0.2826,0.9295,0.3333,156.0,1.0,1.0,0.0026
expertqa_1276,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2949,1.0,0.75,154.0,1.0,1.0,0.0339
expertqa_1001,ace_focused_160,ace,focused,0.0,0.3889,0.0,0.4211,1.0,0.75,135.0,1.0,1.0,0.971
expertqa_1031,ace_focused_160,ace,focused,0.0,0.0465,0.0,0.321,0.9187,1.0,160.0,1.0,1.0,0.0047
expertqa_1998,ace_focused_160,ace,focused,0.0,0.0,0.0,0.284,0.5687,0.5,160.0,0.5,0.0,0.0684
expertqa_1918,ace_focused_160,ace,focused,0.0,0.0074,0.0,0.1613,0.3563,1.0,160.0,1.0,1.0,0.0435
expertqa_1,ace_focused_160,ace,focused,0.0,0.055,0.0,0.2658,0.4437,0.3333,151.0,0.6667,0.0,0.001
expertqa_926,ace_focused_160,ace,focused,0.0,0.0267,0.0,0.3594,0.2687,0.25,160.0,0.25,0.0,0.0073
expertqa_912,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1852,0.5223,0.5,157.0,0.5,0.0,0.002
expertqa_1105,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3393,1.0,0.75,158.0,0.75,0.0,0.0009
expertqa_1595,ace_focused_160,ace,focused,0.0,0.046,0.0,0.4219,0.8839,1.0,155.0,1.0,1.0,0.8735
expertqa_572,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3,0.7451,0.6667,153.0,1.0,1.0,0.0005
expertqa_1193,ace_focused_160,ace,focused,0.0,0.1032,0.0,0.3474,0.8974,0.6667,156.0,1.0,1.0,0.0009
expertqa_738,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2417,0.2303,0.2,152.0,0.2,0.0,0.9194
expertqa_61,ace_focused_160,ace,focused,0.0,0.0,0.0,0.0816,0.0,0.0,160.0,0.0,0.0,0.1035
expertqa_1382,ace_focused_160,ace,focused,0.0,0.0284,0.0,0.2614,0.3774,0.3333,159.0,0.6667,0.0,0.0009
expertqa_1317,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1733,0.3375,0.25,160.0,0.25,0.0,0.0002
expertqa_31,ace_focused_160,ace,focused,0.0,0.0293,0.0,0.1625,0.1006,0.0769,159.0,0.1538,0.0,0.0028
expertqa_1813,ace_focused_160,ace,focused,0.0,0.0,0.0,0.186,0.5687,1.0,160.0,1.0,1.0,0.0024
expertqa_1435,ace_focused_160,ace,focused,0.0,0.0476,0.0,0.6216,1.0,1.0,158.0,1.0,1.0,0.0076
expertqa_943,ace_focused_160,ace,focused,0.0,0.0662,0.0,0.2065,0.7688,0.5,160.0,0.5,0.0,0.0026
expertqa_8,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4074,0.6667,1.0,156.0,1.0,1.0,0.0012
expertqa_873,ace_focused_160,ace,focused,0.0,0.0159,0.0,0.2556,1.0,0.4,140.0,0.8,0.0,0.0041
expertqa_1850,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3725,0.6497,0.3333,157.0,0.6667,0.0,0.0007
expertqa_705,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4247,1.0,0.6667,145.0,1.0,1.0,0.0006
expertqa_1731,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1701,0.7562,0.6667,160.0,1.0,1.0,0.002
expertqa_457,ace_focused_160,ace,focused,0.0,0.0101,0.0,0.2632,0.4937,0.6667,158.0,0.6667,0.0,0.8972
expertqa_636,ace_focused_160,ace,focused,0.0,0.058,0.0,0.4902,1.0,1.0,151.0,1.0,1.0,0.0035
expertqa_1197,ace_focused_160,ace,focused,0.0,0.1491,0.0,0.4875,0.4487,1.0,156.0,1.0,1.0,0.0011
expertqa_614,ace_focused_160,ace,focused,0.0,0.0879,0.0,0.1852,0.0,0.0,154.0,0.5,0.0,0.0069
expertqa_1830,ace_focused_160,ace,focused,0.0,0.0091,0.0,0.2558,0.7925,0.5,159.0,1.0,1.0,0.0296
expertqa_354,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3143,0.5125,0.5,160.0,1.0,1.0,0.0006
expertqa_595,ace_focused_160,ace,focused,0.0,0.0465,0.0,0.2,1.0,0.5,156.0,0.5,0.0,0.0105
expertqa_63,ace_focused_160,ace,focused,0.0,0.0104,0.0,0.2545,0.8471,0.3333,157.0,0.5,0.0,0.0984
expertqa_1115,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2692,1.0,0.75,159.0,0.75,0.0,0.0004
expertqa_1041,ace_focused_160,ace,focused,0.0,0.0829,0.0,0.2391,1.0,0.4,160.0,1.0,1.0,0.976
expertqa_442,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2769,0.0,0.0,160.0,0.0,0.0,0.0106
expertqa_1650,ace_focused_160,ace,focused,0.0,0.0408,0.0,0.2432,0.8625,0.6667,160.0,1.0,1.0,0.0086
expertqa_1268,ace_focused_160,ace,focused,0.0,0.0,0.0,0.186,0.0,0.0,150.0,0.0,0.0,0.0006
expertqa_865,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1754,0.1667,0.25,156.0,0.25,0.0,0.0011
expertqa_1968,ace_focused_160,ace,focused,0.0,0.0939,0.0,0.2316,1.0,0.2727,157.0,0.2727,0.0,0.0047
expertqa_36,ace_focused_160,ace,focused,0.0,0.0451,0.0,0.3556,1.0,0.5,154.0,1.0,1.0,0.0004
expertqa_1510,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2787,1.0,0.25,160.0,0.5,0.0,0.1573
expertqa_1241,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2941,0.5921,0.6667,152.0,1.0,1.0,0.0006
expertqa_1913,ace_focused_160,ace,focused,0.0,0.129,0.0,0.4583,0.8544,0.6667,158.0,1.0,1.0,0.0009
expertqa_4,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3984,1.0,0.5,140.0,1.0,1.0,0.915
expertqa_1414,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2632,0.6415,0.6667,159.0,0.6667,0.0,0.0563
expertqa_882,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2241,0.3,0.3333,160.0,0.3333,0.0,0.0497
expertqa_855,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1667,0.0,0.0,160.0,0.0,0.0,0.0011
expertqa_270,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2469,1.0,0.6667,147.0,1.0,1.0,0.001
expertqa_114,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1838,0.5125,0.1667,160.0,0.1667,0.0,0.0006
expertqa_95,ace_focused_160,ace,focused,0.0,0.1739,0.0,0.2667,0.6558,1.0,154.0,1.0,1.0,0.0003
expertqa_167,ace_focused_160,ace,focused,0.0,0.069,0.0,0.3636,1.0,0.75,141.0,1.0,1.0,0.5812
expertqa_702,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3784,1.0,0.6667,154.0,1.0,1.0,0.0003
expertqa_1641,ace_focused_160,ace,focused,0.0,0.0,0.0,0.5088,0.7625,1.0,160.0,1.0,1.0,0.0015
expertqa_783,ace_focused_160,ace,focused,0.0,0.0,0.0,0.5667,0.7516,0.5,157.0,0.5,0.0,0.0034
expertqa_1116,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2207,0.9108,0.6667,157.0,1.0,1.0,0.6874
expertqa_816,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4219,1.0,1.0,155.0,1.0,1.0,0.0024
expertqa_1191,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3276,0.3907,0.25,151.0,0.25,0.0,0.002
expertqa_1581,ace_focused_160,ace,focused,0.0,0.01,0.0,0.2213,1.0,0.2222,153.0,0.4444,0.0,0.0056
expertqa_1486,ace_focused_160,ace,focused,0.0,0.2482,0.0,0.3735,1.0,0.6,158.0,0.6,0.0,0.003
expertqa_1081,ace_mmr_160,ace,mmr,0.0,0.0571,0.0,0.4048,1.0,1.0,157.0,1.0,1.0,0.9827
expertqa_393,ace_mmr_160,ace,mmr,0.0,0.0164,0.0,0.7125,0.9051,1.0,158.0,1.0,1.0,0.8356
expertqa_1162,ace_mmr_160,ace,mmr,0.0,0.0732,0.0,0.2833,1.0,0.6667,142.0,1.0,1.0,0.0047
expertqa_1860,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2174,0.0,0.0,155.0,0.0,0.0,0.0008
expertqa_1460,ace_mmr_160,ace,mmr,0.0,0.0652,0.0,0.1719,0.3648,0.5,159.0,1.0,1.0,0.0065
expertqa_2021,ace_mmr_160,ace,mmr,0.0,0.1368,0.0,0.3059,1.0,0.4,146.0,1.0,1.0,0.1415
expertqa_116,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2254,0.8205,0.5,156.0,0.5,0.0,0.0004
expertqa_725,ace_mmr_160,ace,mmr,0.0,0.1007,0.0,0.3708,1.0,0.4,144.0,0.8,0.0,0.0166
expertqa_422,ace_mmr_160,ace,mmr,0.0,0.1842,0.0,0.4651,1.0,0.6667,160.0,1.0,1.0,0.001
expertqa_809,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3864,0.6667,1.0,159.0,1.0,1.0,0.4521
expertqa_251,ace_mmr_160,ace,mmr,0.0,0.0652,0.0,0.3099,1.0,0.75,157.0,0.75,0.0,0.0086
expertqa_67,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3611,1.0,0.6667,146.0,1.0,1.0,0.0065
expertqa_1471,ace_mmr_160,ace,mmr,0.0,0.0822,0.0,0.28,0.6438,0.6667,160.0,0.6667,0.0,0.0008
expertqa_1452,ace_mmr_160,ace,mmr,0.0,0.0429,0.0,0.3095,1.0,0.6667,153.0,0.6667,0.0,0.0009
expertqa_1368,ace_mmr_160,ace,mmr,0.0,0.0108,0.0,0.2523,0.5,0.1111,156.0,0.1111,0.0,0.0048
expertqa_154,ace_mmr_160,ace,mmr,0.0,0.0386,0.0,0.2152,0.0,0.0,160.0,0.3333,0.0,0.3078
expertqa_60,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1222,0.3503,0.0667,157.0,0.2,0.0,0.0045
expertqa_1034,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2267,0.7375,0.4,160.0,0.6,0.0,0.0017
expertqa_1401,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1982,0.0,0.0,145.0,1.0,1.0,0.1284
expertqa_1974,ace_mmr_160,ace,mmr,0.0,0.0325,0.0,0.4217,0.6859,0.6667,156.0,1.0,1.0,0.0615
expertqa_494,ace_mmr_160,ace,mmr,0.0,0.1818,0.0,0.5111,0.3885,0.5,157.0,0.5,0.0,0.0009
expertqa_740,ace_mmr_160,ace,mmr,0.0,0.0241,0.0,0.2621,1.0,1.0,152.0,1.0,1.0,0.3946
expertqa_1027,ace_mmr_160,ace,mmr,0.0,0.0175,0.0,0.2973,1.0,0.5,159.0,1.0,1.0,0.0009
expertqa_1661,ace_mmr_160,ace,mmr,0.0,0.0145,0.0,0.2353,0.5827,1.0,139.0,1.0,1.0,0.0431
