qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5,ans_in_context_nli
667,chunk_submod_160,chunk,submod,0.0,0.2,0.0,0.4286,0.5333,0.75,150.0,1.0,1.0,0.0589
1015,chunk_submod_160,chunk,submod,0.0,0.0339,0.0,0.5102,1.0,0.75,159.0,1.0,1.0,0.0004
1494,chunk_submod_160,chunk,submod,0.0,0.08,0.0,0.2273,0.5294,0.5,68.0,0.5,0.0,0.0011
1287,chunk_submod_160,chunk,submod,0.0,0.3,0.0,0.6,0.7063,0.5,126.0,0.75,0.0,0.001
1649,chunk_submod_160,chunk,submod,0.0,0.1667,0.0,0.6364,0.8846,0.5,156.0,0.5,0.0,0.22
1423,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2759,0.7355,0.75,121.0,1.0,1.0,0.0011
70,chunk_submod_160,chunk,submod,0.0,0.3333,0.0,0.6667,1.0,0.75,147.0,1.0,1.0,0.0027
363,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4167,0.8,0.5,130.0,0.75,0.0,0.0009
706,chunk_submod_160,chunk,submod,0.0,0.08,0.0,0.2609,0.7843,0.5,153.0,1.0,1.0,0.0018
1345,chunk_submod_160,chunk,submod,0.0,0.1282,0.0,0.6,0.1339,0.25,127.0,0.5,0.0,0.0054
879,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4286,0.7483,0.75,151.0,1.0,1.0,0.0053
692,chunk_submod_160,chunk,submod,0.0,0.125,0.0,0.3529,0.5214,0.5,140.0,0.75,0.0,0.0007
1436,chunk_submod_160,chunk,submod,0.0,0.2,0.0,0.5333,0.6414,0.25,145.0,0.75,0.0,0.0047
1214,chunk_submod_160,chunk,submod,0.0,0.1053,0.0,0.2903,0.6124,0.5,129.0,0.5,0.0,0.0041
558,chunk_submod_160,chunk,submod,0.0,0.1667,0.0,0.6364,0.6,0.75,160.0,0.75,0.0,0.0396
985,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.9091,0.7551,0.75,147.0,0.75,0.0,0.0004
204,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2439,0.4875,0.25,160.0,0.25,0.0,0.8719
973,chunk_submod_160,chunk,submod,0.0,0.0678,0.0,0.4359,0.88,1.0,150.0,1.0,1.0,0.0021
666,chunk_submod_160,chunk,submod,0.0,0.093,0.0,0.6226,0.8355,1.0,152.0,1.0,1.0,0.0036
834,chunk_submod_160,chunk,submod,0.0,0.3333,0.0,0.6667,0.7246,0.25,138.0,0.75,0.0,0.0008
923,chunk_submod_160,chunk,submod,0.0,0.1266,0.0,0.4237,0.6312,0.75,160.0,0.75,0.0,0.0003
609,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2632,0.2803,0.25,157.0,0.25,0.0,0.0005
228,chunk_submod_160,chunk,submod,0.0,0.2667,0.0,0.9167,0.5547,0.5,137.0,0.75,0.0,0.9918
867,chunk_submod_160,chunk,submod,0.0,0.1,0.0,0.7931,0.6859,0.5,156.0,0.5,0.0,0.0012
1089,chunk_submod_160,chunk,submod,0.0,0.3846,0.0,0.4444,0.8117,0.75,154.0,0.75,0.0,0.0009
855,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.16,0.0,0.0,160.0,0.0,0.0,0.0004
236,chunk_submod_160,chunk,submod,0.0,0.0833,0.0,0.5862,0.0,0.0,130.0,0.25,0.0,0.0157
1506,chunk_submod_160,chunk,submod,0.0,0.0976,0.0,0.7037,0.8,1.0,105.0,1.0,1.0,0.0016
321,chunk_submod_160,chunk,submod,0.0,0.1622,0.0,0.3103,1.0,0.75,118.0,0.75,0.0,0.0004
1462,chunk_submod_160,chunk,submod,0.0,0.5538,0.0,0.5556,0.7317,0.5,123.0,1.0,1.0,0.0008
1129,chunk_submod_160,chunk,submod,0.0,0.1818,0.0,0.5263,0.6286,0.5,140.0,0.75,0.0,0.0008
729,chunk_submod_160,chunk,submod,0.0,0.1053,0.0,0.2581,0.6457,0.5,127.0,0.5,0.0,0.0003
640,chunk_submod_160,chunk,submod,0.0,0.5217,0.0,0.8824,0.6906,0.5,139.0,1.0,1.0,0.0002
402,chunk_submod_160,chunk,submod,0.0,0.0952,0.0,0.75,0.6028,0.5,141.0,1.0,1.0,0.6276
647,chunk_submod_160,chunk,submod,0.0,0.0548,0.0,0.42,0.7875,1.0,160.0,1.0,1.0,0.0006
480,chunk_submod_160,chunk,submod,0.0,0.1818,0.0,0.6,0.6014,0.5,138.0,1.0,1.0,0.057
1612,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2857,0.4467,0.25,150.0,0.5,0.0,0.0007
1718,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3171,0.2295,0.25,122.0,0.25,0.0,0.0012
590,chunk_submod_160,chunk,submod,0.0,0.069,0.0,0.3077,0.7687,0.75,147.0,1.0,1.0,0.0009
81,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.25,0.5786,0.25,140.0,0.5,0.0,0.0577
473,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3158,0.6573,0.5,143.0,0.5,0.0,0.0045
875,chunk_submod_160,chunk,submod,0.0,0.0976,0.0,0.5152,1.0,0.75,141.0,1.0,1.0,0.2884
1081,chunk_submod_160,chunk,submod,0.0,0.0531,0.0,0.4744,0.7986,1.0,144.0,1.0,1.0,0.3176
1740,chunk_submod_160,chunk,submod,0.0,0.0455,0.0,0.4595,0.6026,0.5,151.0,1.0,1.0,0.897
1686,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1765,0.3247,0.5,154.0,0.5,0.0,0.0008
210,chunk_submod_160,chunk,submod,0.0,0.0645,0.0,0.8824,0.8963,0.75,135.0,1.0,1.0,0.9496
1611,chunk_submod_160,chunk,submod,0.0,0.2105,0.0,0.8824,0.7071,0.5,140.0,1.0,1.0,0.0046
1400,chunk_submod_160,chunk,submod,0.0,0.28,0.0,0.3667,0.6327,0.5,147.0,1.0,1.0,0.0006
1096,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4583,1.0,1.0,149.0,1.0,1.0,0.0029
1412,chunk_submod_160,chunk,submod,0.0,0.1053,0.0,0.4286,0.8627,0.75,153.0,1.0,1.0,0.0025
1629,chunk_submod_160,chunk,submod,0.0,0.1282,0.0,0.3902,1.0,1.0,131.0,1.0,1.0,0.0023
564,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2727,0.6159,0.5,151.0,0.75,0.0,0.0006
1037,chunk_submod_160,chunk,submod,0.0,0.0444,0.0,0.3333,0.5931,0.5,145.0,0.5,0.0,0.0004
1564,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2414,0.0,0.0,118.0,0.25,0.0,0.0045
350,chunk_submod_160,chunk,submod,0.0,0.2667,0.0,0.7692,1.0,0.75,146.0,1.0,1.0,0.0099
1223,chunk_submod_160,chunk,submod,0.0,0.0667,0.0,0.3333,0.2994,0.25,157.0,0.25,0.0,0.0004
366,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1667,0.0,0.0,115.0,0.0,0.0,0.0003
1699,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2,0.1622,0.25,148.0,0.25,0.0,0.0006
657,chunk_submod_160,chunk,submod,0.0,0.093,0.0,0.3333,0.274,0.25,146.0,0.5,0.0,0.0005
189,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4615,0.7333,0.75,150.0,1.0,1.0,0.0004
897,chunk_submod_160,chunk,submod,0.0,0.2254,0.0,0.2708,0.5224,0.75,134.0,1.0,1.0,0.0004
1650,chunk_submod_160,chunk,submod,0.0,0.08,0.0,0.5455,0.1923,0.25,156.0,0.75,0.0,0.0728
269,chunk_submod_160,chunk,submod,0.0,0.25,0.0,0.6154,0.78,0.75,150.0,1.0,1.0,0.0014
1623,chunk_submod_160,chunk,submod,0.0,0.0769,0.0,0.2727,0.3268,0.5,153.0,0.5,0.0,0.0005
1107,chunk_submod_160,chunk,submod,0.0,0.1053,0.0,0.6111,1.0,0.75,145.0,1.0,1.0,0.5783
546,chunk_submod_160,chunk,submod,0.0,0.1695,0.0,0.7234,0.8433,0.5,134.0,1.0,1.0,0.0003
721,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6364,1.0,1.0,159.0,1.0,1.0,0.8887
586,chunk_submod_160,chunk,submod,0.0,0.4348,0.0,0.5128,0.8492,0.5,126.0,0.5,0.0,0.0024
516,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1538,0.0,0.0,59.0,0.5,0.0,0.0006
1428,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2105,0.2143,0.25,126.0,0.25,0.0,0.0
561,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2941,0.0,0.0,139.0,0.0,0.0,0.0011
1224,chunk_submod_160,chunk,submod,0.0,0.1667,1.0,1.0,1.0,0.5,135.0,0.75,0.0,0.7142
1616,chunk_submod_160,chunk,submod,0.0,0.5,0.0,0.8824,0.0,0.0,138.0,0.25,0.0,0.8991
1238,chunk_submod_160,chunk,submod,0.0,0.1053,0.0,0.4118,0.6061,0.25,99.0,0.25,0.0,0.0009
1165,chunk_submod_160,chunk,submod,0.0,0.1463,0.0,0.3,0.8571,0.5,147.0,0.5,0.0,0.0009
1631,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4118,0.0,0.0,156.0,0.0,0.0,0.0107
1391,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2424,0.4032,0.25,124.0,0.5,0.0,0.0012
540,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2895,0.1696,0.25,112.0,0.25,0.0,0.093
740,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2593,0.0,0.0,141.0,0.0,0.0,0.001
406,chunk_submod_160,chunk,submod,0.0,0.1887,0.0,0.7222,1.0,0.75,158.0,1.0,1.0,0.0003
1102,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4167,0.1167,0.25,120.0,0.25,0.0,0.1197
761,chunk_submod_160,chunk,submod,0.0,0.3733,0.0,0.8511,0.6561,0.5,157.0,1.0,1.0,0.0082
708,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2692,0.4351,0.5,154.0,0.5,0.0,0.0012
8,chunk_submod_160,chunk,submod,0.0,0.0833,0.0,0.4167,1.0,0.75,115.0,1.0,1.0,0.0004
88,chunk_submod_160,chunk,submod,0.0,0.0357,0.0,0.3103,0.7285,0.5,151.0,0.75,0.0,0.0016
1421,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4286,0.0,0.0,145.0,0.0,0.0,0.0002
677,ace_focused_160,ace,focused,0.0,0.3,0.0,0.8235,0.7848,0.75,158.0,1.0,1.0,0.8865
39,ace_focused_160,ace,focused,0.0,0.2222,0.0,0.5,0.6972,0.5,142.0,0.5,0.0,0.0105
1468,ace_focused_160,ace,focused,0.0,0.1017,0.0,0.7209,0.2662,0.25,154.0,0.5,0.0,0.88
798,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4,0.7105,0.5,152.0,0.75,0.0,0.0002
1301,ace_focused_160,ace,focused,0.0,0.2105,0.0,0.3043,0.4051,0.25,158.0,0.25,0.0,0.0011
1047,ace_focused_160,ace,focused,0.0,0.0,0.0,0.6667,0.3725,0.25,153.0,0.75,0.0,0.0376
1191,ace_focused_160,ace,focused,0.0,0.0769,0.0,0.125,0.0,0.0,157.0,0.0,0.0,0.001
635,ace_focused_160,ace,focused,0.0,0.6,0.0,0.95,0.4247,0.25,146.0,0.25,0.0,0.0006
1248,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1818,0.4052,0.5,153.0,0.75,0.0,0.0004
1121,ace_focused_160,ace,focused,0.0,0.1429,0.0,0.6957,0.8428,0.75,159.0,1.0,1.0,0.0023
67,ace_focused_160,ace,focused,0.0,0.1905,0.0,0.8333,1.0,0.5,158.0,1.0,1.0,0.2757
1077,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2727,0.0,0.0,160.0,0.0,0.0,0.0016
585,ace_focused_160,ace,focused,0.0,0.1143,0.0,1.0,0.6554,0.5,148.0,0.75,0.0,0.0571
736,ace_focused_160,ace,focused,0.0,0.0,0.0,0.6071,0.6887,0.25,151.0,0.25,0.0,0.0302
1628,ace_focused_160,ace,focused,0.0,0.0,0.0,0.14,0.2214,0.25,131.0,0.25,0.0,0.0409
1560,ace_focused_160,ace,focused,0.0,0.0,0.0,0.7111,0.675,0.5,160.0,0.75,0.0,0.407
1227,ace_focused_160,ace,focused,0.0,0.125,0.0,0.8667,0.6815,0.5,135.0,0.5,0.0,0.0012
1756,ace_focused_160,ace,focused,0.0,0.0513,0.0,0.4375,0.075,0.25,160.0,0.25,0.0,0.0043
766,ace_focused_160,ace,focused,0.0,0.5455,0.0,0.8,1.0,0.75,121.0,0.75,0.0,0.0004
145,ace_focused_160,ace,focused,0.0,0.087,0.0,0.5102,0.7059,0.5,136.0,0.5,0.0,0.0006
944,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2,0.58,0.5,150.0,1.0,1.0,0.0009
1091,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3,0.2361,0.25,72.0,0.5,0.0,0.0061
1530,ace_focused_160,ace,focused,0.0,0.0267,0.0,0.3818,0.55,0.5,140.0,0.5,0.0,0.972
166,ace_focused_160,ace,focused,0.0,0.1667,0.0,0.7,1.0,0.75,156.0,0.75,0.0,0.0028
711,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2121,0.0,0.0,156.0,0.0,0.0,0.0003
423,ace_focused_160,ace,focused,0.0,0.0,0.0,0.8,1.0,0.75,160.0,1.0,1.0,0.787
303,ace_focused_160,ace,focused,0.0,0.25,0.0,0.8462,0.5786,0.5,159.0,0.75,0.0,0.002
1370,ace_focused_160,ace,focused,0.0,0.1429,0.0,0.4,0.0,0.0,157.0,0.25,0.0,0.0003
1585,ace_focused_160,ace,focused,0.0,0.0208,0.0,0.3521,0.4247,0.25,146.0,0.25,0.0,0.0057
191,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4444,0.4082,0.25,147.0,0.5,0.0,0.1053
226,ace_focused_160,ace,focused,0.0,0.1429,0.0,0.8182,0.1772,0.25,158.0,0.25,0.0,0.0008
300,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4333,1.0,0.5,150.0,1.0,1.0,0.0051
1728,ace_focused_160,ace,focused,0.0,0.04,0.0,0.4054,0.6122,0.5,147.0,0.75,0.0,0.0004
549,ace_focused_160,ace,focused,0.0,0.2143,0.0,0.4583,0.2885,0.5,156.0,0.5,0.0,0.0015
1663,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3125,0.3718,0.5,156.0,0.5,0.0,0.3701
157,ace_focused_160,ace,focused,0.0,0.0476,0.0,0.5294,0.6624,0.5,157.0,0.5,0.0,0.0011
1070,ace_focused_160,ace,focused,0.0,0.25,0.0,0.5714,0.4737,0.5,152.0,0.75,0.0,0.0017
235,ace_focused_160,ace,focused,0.0,0.4444,0.0,0.8462,1.0,0.75,151.0,0.75,0.0,0.0037
1709,ace_focused_160,ace,focused,0.0,0.0741,0.0,0.9545,1.0,0.75,122.0,0.75,0.0,0.0013
1411,ace_focused_160,ace,focused,0.0,0.029,0.0,0.5217,0.6624,0.5,157.0,0.75,0.0,0.0471
1615,ace_focused_160,ace,focused,0.0,0.0,0.0,0.25,0.0,0.0,155.0,0.0,0.0,0.0004
1610,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4444,0.0,0.0,139.0,0.0,0.0,0.0004
1354,ace_focused_160,ace,focused,0.0,0.1389,0.0,0.6667,0.5211,0.25,142.0,0.5,0.0,0.013
1261,ace_focused_160,ace,focused,0.0,0.2759,0.0,0.6,0.3194,0.5,144.0,0.75,0.0,0.0006
1511,ace_focused_160,ace,focused,0.0,0.069,0.0,0.2083,0.5789,0.5,57.0,1.0,1.0,0.0294
1475,ace_focused_160,ace,focused,0.0,0.0,0.0,0.5,0.7255,0.5,153.0,1.0,1.0,0.0187
383,ace_focused_160,ace,focused,0.0,0.0,0.0,0.5,0.4028,0.25,144.0,0.25,0.0,0.002
452,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2632,0.5191,0.25,131.0,0.25,0.0,0.0003
1237,ace_focused_160,ace,focused,0.0,0.5,1.0,1.0,0.0,0.0,148.0,0.25,0.0,0.0918
283,ace_focused_160,ace,focused,0.0,0.1429,0.0,0.75,0.2297,0.25,148.0,0.25,0.0,0.1868
668,ace_focused_160,ace,focused,0.0,0.0385,0.0,0.375,0.6267,0.5,150.0,0.5,0.0,0.0024
1492,ace_focused_160,ace,focused,1.0,1.0,1.0,1.0,0.5,0.5,126.0,0.75,0.0,0.0008
1257,ace_focused_160,ace,focused,0.0,0.0,0.0,0.9,0.2222,0.25,153.0,0.25,0.0,0.9806
165,ace_focused_160,ace,focused,0.0,0.4643,0.0,0.5758,0.7343,0.5,143.0,0.75,0.0,0.0011
1580,ace_focused_160,ace,focused,0.0,0.0357,0.0,0.3947,1.0,0.5,150.0,1.0,1.0,0.0041
1394,ace_focused_160,ace,focused,0.0,0.037,0.0,0.3793,0.6447,0.5,152.0,0.5,0.0,0.0004
69,ace_focused_160,ace,focused,0.0,0.5217,0.0,0.8667,0.6242,0.5,149.0,0.75,0.0,0.9942
38,ace_focused_160,ace,focused,0.0,0.3636,0.0,0.625,0.5037,0.25,135.0,0.25,0.0,0.0033
823,ace_focused_160,ace,focused,0.0,0.0476,0.0,0.3667,0.7303,0.5,152.0,0.75,0.0,0.0009
737,ace_focused_160,ace,focused,0.0,0.0938,0.0,0.7234,0.4967,0.25,151.0,0.5,0.0,0.0008
543,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1935,0.5147,0.75,136.0,0.5,0.0,0.8983
902,ace_focused_160,ace,focused,0.0,0.5,0.0,0.6667,0.5338,0.5,148.0,0.5,0.0,0.9947
1726,ace_focused_160,ace,focused,0.0,0.1429,0.0,0.9,0.7015,0.75,134.0,0.75,0.0,0.0003
881,ace_focused_160,ace,focused,0.0,0.3913,0.0,0.8438,0.5,0.5,156.0,0.75,0.0,0.0025
1271,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2778,0.8205,0.75,156.0,0.75,0.0,0.0005
1241,ace_focused_160,ace,focused,0.0,0.0506,0.0,0.5,0.7712,0.5,153.0,1.0,1.0,0.0007
217,ace_focused_160,ace,focused,0.0,0.2857,0.0,1.0,1.0,0.75,160.0,1.0,1.0,0.0052
929,ace_focused_160,ace,focused,0.0,0.1538,0.0,0.7273,1.0,0.75,156.0,1.0,1.0,0.0016
1086,ace_focused_160,ace,focused,0.0,0.05,0.0,0.4074,0.3438,0.25,160.0,0.5,0.0,0.0008
1114,ace_focused_160,ace,focused,0.0,0.25,0.0,0.3448,0.219,0.25,137.0,0.5,0.0,0.0149
760,ace_focused_160,ace,focused,0.0,0.0,0.0,0.75,0.2792,0.5,154.0,0.5,0.0,0.3125
1239,ace_focused_160,ace,focused,0.0,0.5,1.0,1.0,0.5135,0.25,148.0,0.25,0.0,0.0918
1069,ace_focused_160,ace,focused,0.0,0.0,0.0,0.25,0.6948,0.5,154.0,0.5,0.0,0.0037
995,ace_focused_160,ace,focused,0.0,0.0,0.0,0.8485,0.9304,0.75,158.0,0.75,0.0,0.0005
1588,ace_focused_160,ace,focused,0.0,0.225,0.0,0.2273,0.0,0.0,149.0,0.0,0.0,0.9789
1450,ace_focused_160,ace,focused,0.0,0.0357,0.0,0.2826,0.0,0.0,159.0,0.0,0.0,0.0004
1135,ace_focused_160,ace,focused,0.0,0.0,0.0,0.7333,1.0,1.0,156.0,1.0,1.0,0.0064
378,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2,0.7582,0.75,153.0,0.75,0.0,0.0062
991,ace_focused_160,ace,focused,0.0,0.1304,0.0,0.5263,1.0,1.0,158.0,1.0,1.0,0.9852
1117,ace_focused_160,ace,focused,0.0,0.0,0.0,0.6818,0.4658,0.5,146.0,0.75,0.0,0.552
959,ace_focused_160,ace,focused,0.0,0.08,0.0,0.5429,0.7448,0.5,145.0,0.75,0.0,0.0107
1495,ace_focused_160,ace,focused,0.0,0.1,0.0,0.5,0.6324,0.5,68.0,0.5,0.0,0.0103
1281,ace_focused_160,ace,focused,0.0,0.1333,0.0,0.5714,0.8311,0.75,148.0,0.75,0.0,0.001
517,ace_focused_160,ace,focused,0.0,0.129,0.0,0.6071,0.7857,0.5,154.0,1.0,1.0,0.0001
1696,ace_focused_160,ace,focused,0.0,0.0,0.0,0.8824,0.6403,0.5,139.0,0.75,0.0,0.0014
1097,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2308,0.6939,0.25,147.0,0.25,0.0,0.0927
1183,ace_focused_160,ace,focused,0.0,0.2697,0.0,0.7407,0.6774,0.5,155.0,0.5,0.0,0.9431
1742,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3077,1.0,0.75,156.0,1.0,1.0,0.0035
438,ace_focused_160,ace,focused,0.0,0.1333,0.0,0.4167,1.0,0.75,157.0,1.0,1.0,0.0002
727,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3333,0.6203,0.5,158.0,0.5,0.0,0.0003
305,ace_focused_160,ace,focused,0.0,0.1111,0.0,0.3333,0.5724,0.25,145.0,0.25,0.0,0.0002
267,ace_focused_160,ace,focused,0.0,0.1667,0.0,0.8182,0.531,0.5,145.0,0.5,0.0,0.0102
602,ace_focused_160,ace,focused,0.0,0.3077,0.0,0.8621,1.0,0.5,149.0,0.75,0.0,0.9945
1042,ace_focused_160,ace,focused,0.0,0.0833,0.0,0.6,0.4681,0.25,141.0,0.25,0.0,0.0008
429,ace_focused_160,ace,focused,0.0,0.4444,0.0,0.7143,1.0,0.75,136.0,1.0,1.0,0.988
1109,ace_focused_160,ace,focused,0.0,0.027,0.0,0.4583,0.3585,0.25,159.0,0.75,0.0,0.0002
1116,ace_focused_160,ace,focused,0.0,0.4545,1.0,1.0,1.0,0.25,154.0,0.75,0.0,0.9788
344,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4103,0.5096,0.25,157.0,0.5,0.0,0.0003
658,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3924,0.3228,0.25,158.0,0.25,0.0,0.0017
1449,ace_focused_160,ace,focused,0.0,0.0,0.0,0.6154,0.3899,0.25,159.0,0.25,0.0,0.8408
1304,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3333,0.4895,0.5,143.0,0.75,0.0,0.0001
778,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2857,0.437,0.25,135.0,0.5,0.0,0.0003
1752,ace_focused_160,ace,focused,0.0,0.3333,0.0,1.0,0.6291,0.25,151.0,1.0,1.0,0.9768
717,ace_focused_160,ace,focused,0.0,0.1379,0.0,0.3333,0.6855,0.5,159.0,1.0,1.0,0.0008
669,ace_focused_160,ace,focused,0.0,0.0615,0.0,0.3265,0.4395,0.25,157.0,0.5,0.0,0.0012
831,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2857,0.5097,0.25,155.0,0.25,0.0,0.0008
160,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4444,0.0,0.0,157.0,0.0,0.0,0.0039
801,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2759,0.0,0.0,156.0,0.0,0.0,0.0008
848,ace_focused_160,ace,focused,0.0,0.2353,0.0,0.3235,1.0,0.75,146.0,0.75,0.0,0.0002
869,ace_focused_160,ace,focused,0.0,0.0769,0.0,0.3043,0.1544,0.25,149.0,0.25,0.0,0.0018
1000,ace_focused_160,ace,focused,0.0,0.3333,0.0,0.8125,1.0,0.5,156.0,0.5,0.0,0.001
453,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2,0.475,0.25,160.0,0.75,0.0,0.0007
1085,ace_focused_160,ace,focused,0.0,0.8,0.0,1.0,0.3987,0.5,153.0,0.5,0.0,0.961
997,ace_focused_160,ace,focused,0.0,0.3579,0.0,0.5893,1.0,0.75,146.0,0.75,0.0,0.0496
25,ace_focused_160,ace,focused,0.0,0.1481,0.0,0.3636,1.0,1.0,140.0,1.0,1.0,0.0007
1174,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1667,0.3191,0.5,141.0,0.5,0.0,0.0005
3,ace_focused_160,ace,focused,0.0,0.0,0.0,0.619,1.0,0.5,155.0,1.0,1.0,0.9923
1445,ace_focused_160,ace,focused,0.0,0.2532,0.0,0.3922,0.732,0.75,153.0,1.0,1.0,0.0005
331,ace_focused_160,ace,focused,0.0,0.0308,0.0,0.9,0.6899,0.75,158.0,0.75,0.0,0.9854
1251,ace_focused_160,ace,focused,0.0,0.1538,0.0,1.0,0.461,0.25,154.0,0.25,0.0,0.9467
495,ace_focused_160,ace,focused,0.0,0.0,0.0,0.9318,0.3625,0.25,160.0,0.25,0.0,0.0329
1533,ace_focused_160,ace,focused,0.0,0.5667,0.0,0.5455,0.8063,0.5,160.0,0.75,0.0,0.0081
1009,ace_focused_160,ace,focused,0.0,0.1111,0.0,0.7778,0.7961,0.5,152.0,0.75,0.0,0.9901
436,ace_focused_160,ace,focused,0.0,0.1818,0.0,0.7,1.0,0.75,155.0,1.0,1.0,0.9509
468,ace_focused_160,ace,focused,0.0,0.0364,0.0,0.7174,1.0,0.75,160.0,1.0,1.0,0.0628
790,ace_focused_160,ace,focused,0.0,0.037,0.0,0.8649,0.8831,0.5,154.0,0.5,0.0,0.0015
447,ace_focused_160,ace,focused,0.0,0.3478,0.0,0.7778,0.3986,0.25,143.0,0.5,0.0,0.975
724,ace_focused_160,ace,focused,0.0,0.087,0.0,0.4444,0.8591,0.75,149.0,0.75,0.0,0.0924
918,ace_focused_160,ace,focused,0.0,0.0,0.0,0.5333,0.5286,0.5,140.0,0.75,0.0,0.0005
788,ace_focused_160,ace,focused,0.0,0.0,0.0,0.6364,0.8924,0.75,158.0,1.0,1.0,0.0003
171,ace_focused_160,ace,focused,0.0,0.2222,0.0,0.375,1.0,1.0,152.0,1.0,1.0,0.0005
1247,ace_focused_160,ace,focused,0.0,0.4615,1.0,1.0,0.327,0.25,159.0,0.5,0.0,0.0137
1036,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1837,0.0,0.0,150.0,0.0,0.0,0.0006
450,ace_focused_160,ace,focused,0.0,0.7234,0.0,0.8333,0.6738,0.5,141.0,0.75,0.0,0.9679
330,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3636,0.1961,0.25,153.0,0.25,0.0,0.0027
906,ace_focused_160,ace,focused,0.0,0.25,0.0,0.8571,0.6667,0.5,150.0,1.0,1.0,0.7273
912,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4167,0.4834,0.5,151.0,0.75,0.0,0.0003
903,ace_focused_160,ace,focused,0.0,0.0755,0.0,0.4634,1.0,0.75,155.0,1.0,1.0,0.0015
215,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3,0.0,0.0,132.0,0.0,0.0,0.0011
1741,ace_focused_160,ace,focused,0.0,0.1224,0.0,0.3667,0.8828,0.5,128.0,0.75,0.0,0.5025
1046,ace_focused_160,ace,focused,0.0,0.2222,1.0,1.0,1.0,0.75,141.0,0.75,0.0,0.0023
277,ace_focused_160,ace,focused,0.0,0.0,0.0,0.4074,0.825,0.5,160.0,0.75,0.0,0.0
338,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1714,0.4474,0.25,152.0,0.5,0.0,0.0006
1208,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1875,0.0,0.0,150.0,0.0,0.0,0.001
843,ace_focused_160,ace,focused,0.0,0.7619,0.0,0.75,0.9459,0.5,148.0,0.5,0.0,0.9748
1255,ace_focused_160,ace,focused,0.0,0.1429,0.0,0.5455,0.0,0.0,157.0,0.25,0.0,0.0009
